x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,target
-0.6082265074447593,0.5062409893059261,0.04930833152022263,-0.47126374070251964,1.362562852712452,0.3556689485632294,0.7510994545073101,0.02845758118315888,1.9234457948249533,-1.123494033239598,0.5681032051286461,1.8904406851557827,0.36064789143579495,2.01527511046064,-1.889649292096153,1.4473056993918065,0.5531491563792091,1.2906444609225471,-0.5482002981667726,0.242882013150275,-2.0650830462563206,-2.0820987031889873,-0.3202978045366419,-1.9754877712171375,1.6406145634882874,0.3111099911431952,0.19157739619408962,-1.0496554989099411,-2.077811819856197,3.152056734512085,-0.39719531614598763,0.3631156277445234,-1.6891830379672617,0.34756161380355205,-1.1022697404558555,-0.7746149700185819,0.7688396759688968,-0.7316317389085281,1.643378155804534,0.08669769941439659,-0.5861276942356394,0.5321864480329056,-0.46158144610393204,0.8850832263498993,-0.12791759148076653,0.7569886166453519,0.3078017688920592,-0.04946370965243295,0.6427227598675439,-0.3486521344078592,247.58698326355835
0.6954024745502987,1.088769654216672,0.14098269961206,-0.08087849786546131,1.6957228778108653,-2.929448690002268,-1.060605066396601,-1.2845842656999693,-0.4545477187434442,1.0235306441853447,0.018819049740598424,-0.6141225650083162,1.3863493972628433,-0.38769991640856116,-0.8049664808525608,-0.37630072492499606,-0.4118233689636573,-0.41361566562964275,0.13192796677195706,0.17528677893392386,-0.7170161491279362,-1.3367254388759306,-2.1056469418403245,0.05225849049748321,1.8972886947731116,-0.1115088271429437,2.052972024501663,-1.1716543473175618,0.9778155496862003,0.1566937282465246,-0.4776455826040052,-1.1410085097527383,-0.09139955750911445,-0.12765468151819012,-1.2551353719733949,-0.218653277435036,1.5886269280435958,0.1455211977682408,1.1535903433169254,-0.56060763684731,0.678729139035869,1.0923572982051106,0.054367379673253745,-0.5402259604455725,-0.9555404406004258,-0.9221653241776254,-1.7101683926566256,0.6748194921666038,1.3291525301324314,-0.3492577043184288,-87.29941847880875
-1.2002964070557762,1.2669111491866227,0.5049872789804571,-1.4358621511794394,-0.926930471578083,-1.5193699659540134,0.010233061019587049,0.46210347426327075,-0.44004448669698376,-1.0243876413342898,0.44381942814622843,-0.11473644146689901,-0.3853135968617602,1.7654542402810969,-0.6533292325737119,-0.7076694656187807,1.6324113039316352,0.40498171096095553,-1.4301413779606327,-0.2525681513931603,-0.9815086510479509,-1.2477831819648495,-0.6002168771587947,1.1631637521549596,-0.05952535606180008,-0.4749453111609562,-0.48423407286625136,0.7746340534293368,0.19905969557347003,-3.2412673400690726,-1.2608839543350452,-0.3345012358409484,1.4412732890661155,2.1221561970126332,0.9178619470547761,0.13074057728609134,0.8657551941701215,-0.7925207384327007,0.06980208499001891,1.0324652605511468,-1.163336708152647,1.320305258389077,-0.9056255082499594,-1.228588226188891,-1.6064463202575725,0.8696059201056602,-1.348185422105713,-1.1227220215622986,0.19652116970147013,-0.3216350512173826,3.104613078598426
-1.8936146669537857,-0.26451484131061076,-0.7924199209999613,-0.9735461997044687,0.05993263026632825,0.8294748419317485,0.5054701591666269,2.7596600389110777,0.20965941527462578,-1.308820399119112,0.6354180302092264,-0.14451867071551783,-1.7690759048891183,0.6592456684324051,-0.8170886310681906,-2.0038623644067535,1.8005111815108537,0.9375701376265584,1.2389463529394373,-3.0195121558208253,1.0602099074988798,0.18384954475369486,-0.5089636257074988,0.47635776935621926,0.2773769379581917,0.0012054753622242368,-0.19382613877280352,-1.2392583948534726,0.39241596717876703,1.360658595838651,-1.6075598643689741,0.21329370737293857,0.8071225966373103,-0.7691423497872982,-0.7627247785662142,-0.49163618563204736,-0.3079615296390403,-0.6751782749743815,-0.025574312191994436,-0.9399031011088647,-1.8252817764865494,-0.2978421593926686,-1.7226783609959238,0.46478932220398544,0.2034636358672231,1.355637858804951,0.743264094022715,0.3824097461840506,0.7090037575885123,2.076747983560841,-48.688398292105376
0.5868570938002703,-0.7832532923362371,1.4027943109360992,0.3464482094969757,0.22745993460412942,-0.9194242342338032,0.23225369716100355,-0.7143514180263678,0.5219415656168976,0.1846338585323042,0.8135172173696698,-0.9093874547947389,0.6565536086338297,0.09965136508764122,-0.5662977296027719,-0.3220615162056756,-1.236950710878082,-0.5034756541161992,-1.3204566130842763,0.25988279424842353,0.29307247329868125,0.7818228717773104,0.4738329209117875,-0.6800247215784908,1.307142754282428,-0.9905363251306883,1.5499344050175394,-1.2308643164339552,1.8657745111447566,-1.6074832345612275,-1.5506634310661327,2.1904556258099785,0.25049285034587654,-1.0623037137261049,0.06856297480602733,0.29698467323318606,-1.4018510627922809,0.7910319470430469,-1.1913034972026486,0.4735924306351816,0.5704368844297982,-0.7871812163069565,1.689227700080286,-0.31147495022928123,-0.7563507452843033,0.41343490322370086,0.17086543812794186,0.1664522082130561,-0.08973569428722672,0.38193545223155334,45.319328344791444
-0.005596018829046555,0.5006657213812097,0.4577728661518858,0.6170059495766975,0.6988284202025348,0.8903831635197862,-1.3659557112005343,0.26125053123385605,0.6934789119139937,-0.5260348426675804,0.007063158628176452,0.7789365035121141,0.40865281148067084,0.6955377575657775,-0.387099702474401,0.04977368718096008,-0.47883745600840416,0.849102110743144,-0.8627757640431206,-2.1533429198712444,1.2119439853864005,1.0971527117536957,0.14338846734225108,0.6835693232004776,0.4209729443893898,-1.0917008761393143,0.5752050161065663,-0.6603211394734471,-0.36927713924620315,0.49201884799279927,-0.29396694766418224,0.6687416555925126,1.0599363840466218,-1.5178737466808094,-0.07159925185806683,-0.3920126399191296,1.6744924333475373,0.4395012306202264,-1.77623523289832,-0.3570292008066094,-0.010166837591449235,0.5544881483250335,1.058053753936536,0.7745447682668686,-1.4222537095976742,1.876795812558066,-0.18398333635267913,0.4924512640081491,1.4401172154494728,0.43004164719106963,179.7872660252539
-1.0896330373423884,-1.091933900395313,-0.8476339286190848,0.5820265670847269,-1.1755946056248516,-0.6578345538521371,-0.5388418561927383,-1.962625691672579,0.5522999376795232,-0.9483480042242007,0.17183933979353122,-0.21804589539237385,-0.2634482160822491,0.015618333949603047,-1.405567019178642,0.8902475008365087,0.8481742126666681,0.9022771737866472,-1.232523314768509,0.46320629209912306,-1.008554684076208,-1.3671378064602457,-1.5648027713620551,0.26044226333355597,-0.8950698422766047,-0.370508098590029,0.8545252270666157,0.5532512199847837,0.3496500472996937,0.5972282182533848,-0.9077561801469204,-0.7847619081277034,-0.6967718184295749,0.5107920885275947,1.5192839236417688,0.6256309336460009,-0.6520888885930607,1.80930634973311,0.0953441994413082,1.0305805856240573,-1.0362561202853928,-1.133583304905833,-0.2893546270924057,-0.9055099556479735,-0.6465728842425266,-0.773789199103573,0.01843393306539316,0.2891686439078181,-0.6763923020592697,1.0302834540318422,-150.96196754607675
0.15985639199740037,1.3924653000643288,-0.5487249077409615,-0.21492103028873533,-0.1343087414705478,1.0005823180429783,0.7796605322693398,1.395683810789956,-1.0909664302151982,-1.7485319732381808,0.28869362927985703,-1.881849045497639,-0.8058700664961888,0.9694572005267368,-0.8661748482145009,-0.2500465145989528,1.0325462043416573,0.42719436187168486,1.1267051368275833,1.3043402428781525,1.3103087461196083,-1.6624919880356743,-0.20922187374452778,-0.30803428418574125,0.8108082731597821,1.2657078408647007,-0.6706202090766449,0.2603218387712207,-0.5621680265783021,0.793488720552213,-0.646227309843803,-1.0276751409259581,-1.1057046684859357,-1.19363683175648,1.775310892609512,-0.4108142879545848,0.09284490114111471,-0.12853751143893075,-1.6834381922209503,0.9191541736100015,0.17200795874051053,1.40898865147356,-0.7963123996583824,0.43376640832530494,-1.081548003614395,-1.244654703311417,0.34758170536167105,2.4553001399108942,1.8009404329108156,0.23878915902651351,-206.42322951162186
0.9218015019772522,0.975816719344709,0.3674816654743044,-1.879924385139045,-0.7095798547491726,-0.4173668136050844,0.38961417737090387,0.5346290861224353,1.0213832954293984,-0.3084827884558197,-1.2457173764463845,2.98525900260341,0.9242701395378298,2.0565435648295414,0.606850593215671,0.9184544439424138,-1.3776175007542373,-1.1308884353259157,-0.5647740041709423,2.4267164863455224,-0.8682927318763665,0.43295982536069616,0.003375506597160999,1.8709651753717822,-1.2585049106753345,0.4200944904518413,-0.2950899142379063,0.054934110999848726,-2.6357477390168778,-0.21701705042437042,0.47363207681145447,0.4826878872092127,-1.5859833122379583,0.5555126463422483,-0.9263811299815384,2.088442772869925,-0.3135296861723979,0.17521141890851205,0.32782117284308526,-0.9186865114860944,0.893975984219008,0.997326081033356,-1.424170007650686,-0.558589529249687,1.6871416350725648,-1.7787202489042786,-0.5397596803093615,-0.637739984251316,-0.04015795064434341,-0.2590421458207031,304.6080947976042
0.04886007032570433,-0.6734906242438685,0.12229750303228377,-1.3698029795790778,-1.1875984190295128,-0.2949496782920278,2.5797093376543185,1.6391168054440675,0.9638791167949097,0.41379909745149823,-0.8353470532597573,-0.429405541125253,1.628396623128538,-1.4026052717996935,-0.6629009175509482,0.27899416222380197,0.0438114719791096,1.7495767431869393,-0.14700200162848862,-0.1852876588777083,-0.8036745679697308,-0.12982069973342616,-0.5535882417079946,-0.08828204835125482,0.3098207102270275,-0.7019916878067554,1.2477420726737338,2.1451491277733883,1.6777008140764407,0.6337768809320985,-1.243863235391285,0.04059169120388238,-0.5574917850078336,-0.7184072655691974,-0.6929051977959073,2.2105230015913513,0.5432980290363879,0.12522450264790727,0.5689830791852754,0.8949243769444413,0.05873406979090953,-0.6970299498110698,-1.2272563909987464,-0.7799245378535437,0.8816397569494505,1.496044311489183,-0.7783047254023127,-0.5309969550018176,-1.4307751021180481,-0.19634984908497827,-51.6462217724368
